O3,O3_flag,NO2,NO2_flag,NO,NO_flag,CO,CO_flag,PM10,PM10_flag,PM2.5,PM2.5_flag,Temp_Avg,RH_Avg,WSpeed_Avg,WSpeed_Max,WDir_Avg,WDir_SD,Rain_Tot,Press_Avg,Rad_Avg,Year,Month,Day,Hour,Minute
34.8,OK,0.85,OK,0.2,BDL,0.2,OK,10.82,OK,9.75,OK,15.39,91.9,0.0,0.0,0.0,0.0,0.1,806.295,,2023,9,4,2,53
22.93,OK,10.36,OK,0.2,BDL,0.38,OK,17.26,OK,21.77,OK,15.91,93.2,1.725,2.038,306.2,16.32,0.1,806.37,,2023,6,26,21,33
34.48,OK,1.33,OK,0.2,BDL,0.31,OK,22.18,OR,2.0,BDL,15.79,89.8,2.302,2.601,212.2,5.353,0.1,809.097,0.046,2023,8,5,21,48
45.58,OK,1.67,OK,0.2,BDL,0.07,OK,22.92,OK,24.43,OK,17.36,81.0,6.818,7.752,70.56,7.691,0.7,806.891,85.1,2023,7,23,14,9
34.36,OK,0.53,OK,0.2,BDL,0.18,OK,11.73,OK,7.37,OK,15.37,91.6,1.591,2.202,275.1,26.75,0.1,807.122,,2023,9,16,20,42
17.41,OK,5.68,OK,0.2,BDL,0.26,OK,18.93,OK,9.7,OK,12.27,93.8,1.234,1.382,123.0,11.69,0.2,808.866,0.553,2023,12,7,1,40
40.97,OK,1.48,OK,0.2,BDL,0.26,OK,49.19,OK,31.49,OK,17.07,88.6,2.807,3.297,277.6,8.44,0.1,805.302,90.2,2023,9,15,14,40
33.38,OK,8.06,OK,5.45,OK,0.54,OK,17.95,OK,17.22,OK,15.99,94.3,6.243,7.322,85.7,7.132,0.1,808.013,0.599,2023,8,5,20,8
50.0,OK,2.11,OK,0.2,BDL,0.02,BDL,63.48,OK,44.72,OK,18.92,77.13,4.263,5.775,167.3,14.68,0.1,805.871,20.93,2023,5,23,14,23
31.43,OK,2.38,OK,0.2,BDL,0.27,OK,6.41,OK,13.44,OK,18.04,88.3,0.072,0.43,336.3,0.006,0.1,804.156,,2023,10,3,19,39
51.8,OK,2.89,OK,0.2,BDL,0.32,OK,40.82,OK,37.79,OK,18.42,85.7,5.308,5.806,221.7,17.97,0.3,805.995,107.3,2023,9,15,13,57
44.43,OK,4.84,OK,0.2,BDL,0.27,OK,24.77,OK,25.69,OK,20.88,75.56,2.468,3.338,204.2,16.67,0.1,806.015,2.582,2023,8,9,19,32
32.44,OK,2.65,OK,0.2,BDL,0.36,OK,2.0,BDL,2.0,BDL,15.73,94.6,2.495,3.942,223.0,24.85,0.1,808.638,,2023,8,5,21,4
17.59,OK,0.2,BDL,0.2,BDL,0.2,OK,6.81,OK,15.99,OR,15.75,87.1,2.324,3.676,153.9,20.27,0.1,799.31,,2023,10,11,3,22
19.85,OK,2.13,OK,0.2,BDL,0.36,OK,8.75,OK,15.08,OK,17.48,95.0,1.353,1.915,232.2,12.87,0.1,806.485,1.014,2023,8,5,19,18
22.66,OK,0.42,OK,0.2,BDL,0.19,OK,15.13,OK,2.0,BDL,17.32,84.6,1.237,1.597,59.2,11.17,0.1,802.316,,2023,10,9,18,54
26.43,OK,1.87,OK,0.2,BDL,0.32,OK,23.2,OK,26.78,OK,15.28,97.6,0.558,0.891,235.6,19.59,0.1,805.567,,2023,8,29,4,27
18.42,OK,6.55,OK,0.2,BDL,0.27,OK,12.03,OK,8.2,OK,12.66,89.5,2.553,2.662,243.8,2.97,0.3,809.206,,2023,12,7,1,29
14.94,OK,3.47,OK,0.2,BDL,0.32,OK,9.8,OK,7.74,OK,14.46,92.7,0.0,0.0,0.0,0.0,0.1,805.438,11.8,2023,10,19,6,58
26.99,OK,4.28,OK,0.89,OK,0.17,OK,14.91,OK,2.0,BDL,19.41,80.6,3.335,3.932,168.8,18.88,0.4,804.913,223.7,2023,7,1,16,1
29.16,OK,2.0,OK,0.2,BDL,0.26,OK,34.13,OK,25.19,OK,15.33,96.2,0.312,0.707,88.6,0.743,0.3,805.751,0.369,2023,8,29,3,40
27.69,OK,2.12,OK,0.2,BDL,0.29,OK,34.25,OK,24.71,OK,15.39,96.9,0.357,0.737,93.2,19.48,0.3,805.744,0.599,2023,8,29,3,39
35.01,OK,3.9,OK,0.2,BDL,0.32,OK,26.22,OK,18.94,OK,16.21,92.2,1.821,2.355,45.98,10.52,0.4,803.73,45.68,2023,10,25,15,35
28.2,OK,11.92,OK,0.2,BDL,0.47,OK,33.18,OK,23.82,OK,15.52,84.7,2.435,2.714,122.0,11.86,0.1,807.206,,2023,12,3,19,22
35.46,OK,2.43,OK,0.2,BDL,0.31,OK,16.28,OK,18.3,OK,19.08,78.02,3.913,4.239,318.2,15.07,0.1,805.608,,2023,9,15,20,20
17.32,OK,0.2,BDL,0.2,BDL,0.15,OK,6.46,OK,15.99,OR,15.52,88.2,4.13,4.526,142.7,13.49,0.1,799.072,,2023,10,11,3,27
28.31,OK,1.1,OK,0.2,BDL,0.15,OK,30.25,OK,14.65,OK,16.73,90.9,5.598,6.472,125.0,9.91,0.9,805.252,28.12,2023,7,1,16,39
27.95,OK,6.87,OK,0.2,BDL,0.07,OK,12.91,OK,18.7,OK,15.35,97.7,1.198,1.516,7.444,14.65,0.1,809.082,0.968,2023,7,18,1,56
56.86,OK,3.09,OK,0.2,BDL,0.02,BDL,18.66,OK,10.02,OK,17.63,66.41,8.78,10.7,113.8,11.58,0.1,807.09,,2023,7,11,20,9
22.95,OK,2.67,OK,0.2,BDL,0.48,OK,13.62,OK,2.0,BDL,10.25,91.6,0.346,0.778,136.3,23.07,0.1,806.315,,2024,2,16,21,1
42.9,OK,1.16,OK,0.2,BDL,0.3,OK,16.21,OK,8.17,OK,16.08,87.0,1.845,2.55,162.7,24.03,0.1,808.287,,2023,8,1,23,48
40.94,OK,1.33,OK,0.2,BDL,0.21,OK,27.12,OK,14.82,OK,17.53,83.8,12.2,14.01,80.1,12.84,1.1,809.089,27.1,2023,9,1,22,30
25.58,OK,3.38,OK,0.63,OK,0.16,OK,15.28,OK,2.0,BDL,19.96,77.99,2.831,3.482,175.8,6.985,0.1,804.873,234.7,2023,7,1,15,58
13.14,OK,1.96,OK,0.2,BDL,0.25,OK,4.36,OK,2.0,BDL,15.99,96.3,0.0,0.0,0.0,0.0,0.1,803.397,,2023,10,9,21,39
57.47,OK,3.01,OK,0.2,BDL,0.05,OK,13.98,OK,8.41,OK,17.89,64.54,7.366,8.84,112.4,6.494,0.1,807.315,,2023,7,11,20,15
46.74,OK,2.54,OK,0.2,BDL,0.24,OK,13.97,OK,23.7,OK,21.98,66.0,2.101,2.796,194.6,31.26,0.2,804.538,74.07,2023,9,18,16,31
29.79,OK,0.99,OK,0.2,BDL,0.14,OK,20.95,OK,18.25,OK,17.28,85.5,6.144,6.728,152.2,10.03,0.3,804.79,21.57,2023,7,1,16,55
31.14,OK,0.86,OK,0.2,BDL,0.3,OK,4.18,OK,2.0,BDL,15.69,89.8,3.669,4.454,215.8,6.613,0.3,809.539,,2023,8,5,23,5
36.39,OK,1.66,OK,0.2,BDL,0.28,OK,29.12,OK,18.97,OK,20.53,78.64,5.937,7.393,330.9,6.466,0.6,803.975,81.4,2023,10,3,13,41
30.85,OK,4.78,OK,0.2,BDL,0.35,OK,32.17,OK,35.76,OK,15.86,96.6,0.794,1.341,162.9,7.527,0.1,803.642,82.4,2023,10,25,15,52
20.71,OK,2.18,OK,0.2,BDL,0.07,OK,9.61,OK,19.45,OK,17.35,87.2,0.0,0.0,0.0,0.0,0.1,806.894,,2023,7,9,0,49
27.67,OK,4.62,OK,0.2,BDL,0.3,OK,9.67,OK,7.65,OK,15.52,93.3,0.0,0.0,0.0,0.0,0.1,807.376,,2023,9,17,2,19
19.35,OK,2.91,OK,0.2,BDL,0.52,OK,2.0,BDL,2.0,BDL,10.28,94.5,0.031,0.072,152.4,13.67,0.1,806.322,,2024,2,16,21,40
49.3,OK,0.75,OK,0.2,BDL,0.21,OK,15.75,OK,6.96,OK,16.68,80.5,4.401,5.898,170.5,9.52,0.1,807.856,,2023,9,3,23,56
26.9,OK,2.4,OK,0.2,BDL,0.28,OK,5.8,OK,13.58,OK,17.97,86.3,0.0,0.0,0.0,0.0,0.1,806.108,,2023,10,7,0,46
26.15,OK,1.97,OK,0.2,BDL,0.24,OK,25.19,OK,34.0,OK,15.24,97.4,0.0,0.0,0.0,0.0,0.3,805.798,0.092,2023,8,29,4,0
25.54,OK,2.62,OK,0.2,BDL,0.35,OK,16.57,OK,10.31,OK,18.01,86.1,1.882,2.724,30.84,8.46,0.3,806.315,8.67,2023,8,5,19,2
27.01,OK,2.46,OK,0.2,BDL,0.48,OK,2.0,BDL,7.49,OK,9.37,97.5,1.178,1.556,27.85,7.037,0.1,804.873,0.277,2024,2,17,2,54
65.73,OK,2.42,OK,0.2,BDL,0.02,BDL,40.27,OK,30.13,OK,14.18,89.3,8.52,9.65,131.3,15.14,0.1,809.087,,2023,7,18,23,16
27.73,OK,2.49,OK,0.2,BDL,0.26,OK,5.63,OK,2.0,BDL,16.31,97.7,0.0,0.0,0.0,0.0,0.1,804.88,0.277,2023,10,6,3,34
45.78,OK,10.05,OK,0.2,BDL,0.1,OK,13.62,OK,10.64,OK,16.41,80.3,3.22,3.891,13.99,19.92,0.1,808.504,1.383,2023,7,11,20,27
36.07,OK,5.11,OK,0.2,BDL,0.29,OK,24.89,OK,13.03,OK,17.43,83.8,3.835,5.069,116.9,10.3,0.1,805.56,4.379,2023,6,26,19,57
4.91,OK,16.06,OK,0.2,BDL,0.53,OK,13.06,OK,2.0,BDL,16.89,96.1,0.205,0.788,103.5,3.895,0.1,806.968,,2023,8,19,21,21
25.96,OK,2.35,OK,0.2,BDL,0.31,OK,11.32,OK,9.86,OK,15.19,98.0,1.048,1.198,242.5,8.14,0.3,805.56,,2023,8,29,4,38
16.28,OK,0.4,OK,0.2,BDL,0.2,OK,22.18,OR,2.0,BDL,15.38,95.7,1.77,2.068,270.5,6.811,0.1,801.826,,2023,10,10,3,35
18.83,OK,3.32,OK,0.2,BDL,0.51,OK,8.46,OK,6.15,OK,10.29,93.2,0.201,0.451,134.3,5.362,0.1,806.2,,2024,2,16,21,18
29.24,OK,2.69,OK,0.2,BDL,0.08,OK,12.25,OK,9.94,OK,15.85,93.3,0.135,0.809,306.7,0.006,0.1,807.828,,2023,7,22,23,11
32.2,OK,4.12,OK,0.2,BDL,0.31,OK,28.2,OK,26.74,OK,15.94,95.8,0.343,0.778,48.72,2.644,0.2,803.669,50.75,2023,10,25,15,43
43.7,OK,0.92,OK,0.2,BDL,0.29,OK,10.57,OK,6.74,OK,16.63,82.5,4.625,5.775,185.4,3.785,0.2,808.199,1.06,2023,8,1,23,43
35.02,OK,1.17,OK,0.2,BDL,0.25,OK,12.59,OK,23.74,OK,17.44,84.4,2.637,3.379,228.5,13.26,0.1,803.852,,2023,10,3,20,14
24.81,OK,1.84,OK,0.2,BDL,0.29,OK,21.02,OK,7.44,OK,16.13,93.7,0.529,0.604,100.2,2.736,0.1,809.349,,2023,7,24,22,34
24.24,OK,3.02,OK,0.2,BDL,0.48,OK,2.0,BDL,2.0,BDL,9.64,95.7,1.138,1.546,61.4,12.02,0.1,805.064,,2024,2,17,2,1
19.65,OK,5.37,OK,0.2,BDL,0.27,OK,19.44,OK,9.61,OK,12.14,93.4,1.05,1.362,109.2,8.18,0.2,808.845,0.415,2023,12,7,1,41
51.22,OK,1.34,OK,0.2,BDL,0.3,OK,77.96,OK,63.95,OK,17.13,83.6,4.687,6.328,111.9,18.43,0.2,805.735,36.42,2023,5,23,14,48
18.17,OK,5.6,OK,0.2,BDL,0.51,OK,2.0,BDL,2.0,BDL,10.18,93.0,0.0,0.0,0.0,0.0,0.1,806.206,,2024,2,16,23,53
34.21,OK,3.49,OK,0.2,BDL,0.32,OK,16.58,OK,18.33,OK,15.93,91.4,4.407,5.724,120.2,9.37,0.1,807.885,2.12,2023,8,5,20,15
20.08,OK,6.2,OK,0.2,BDL,0.49,OK,2.0,BDL,15.99,OR,10.48,90.6,0.698,1.382,351.5,57.91,0.1,806.159,,2024,2,16,22,15
43.79,OK,6.58,OK,0.2,BDL,0.12,OK,14.45,OK,10.81,OK,15.67,88.4,1.818,2.109,47.37,4.09,0.1,809.089,,2023,7,11,21,2
26.39,OK,1.1,OK,0.2,BDL,0.29,OK,10.01,OK,2.0,BDL,19.14,79.91,2.372,3.359,264.0,26.84,0.1,804.904,27.47,2023,8,18,18,15
17.25,OK,0.45,OK,0.2,BDL,0.19,OK,22.18,OR,2.0,BDL,15.39,96.2,0.903,1.178,284.6,7.56,0.1,801.67,,2023,10,10,3,44
23.42,OK,0.75,OK,0.2,BDL,0.32,OK,6.24,OK,12.47,OK,18.34,80.9,1.415,1.72,220.9,10.35,0.1,805.948,39.46,2023,8,4,17,45
21.08,OK,0.79,OK,0.2,BDL,0.21,OK,13.06,OK,2.0,BDL,18.82,79.06,2.113,3.789,253.7,11.85,0.1,807.58,228.5,2023,8,17,12,43
61.67,OK,1.64,OK,0.2,BDL,0.16,OK,2.0,BDL,14.2,OK,16.7,75.23,4.395,5.376,95.7,18.34,0.1,807.884,2.489,2023,8,12,23,5
27.73,OK,3.42,OK,0.2,BDL,0.11,OK,7.95,OK,2.0,BDL,16.26,94.2,1.543,1.823,142.9,15.23,0.1,806.791,5.393,2023,7,9,6,31
22.77,OK,2.93,OK,0.2,BDL,0.47,OK,2.0,BDL,2.0,BDL,9.71,95.8,0.0,0.0,0.0,0.0,0.1,805.125,,2024,2,17,2,17
16.71,OK,9.15,OK,1.94,OK,0.4,OK,11.98,OK,13.54,OK,13.1,88.9,1.546,1.894,85.4,7.231,0.1,808.532,89.8,2023,12,7,12,37
31.69,OK,2.63,OK,0.2,BDL,0.25,OK,6.71,OK,8.29,OK,16.3,97.3,0.056,0.215,13.64,2.189,0.1,805.888,,2023,10,6,1,48
22.73,OK,3.49,OK,0.2,BDL,0.48,OK,2.0,BDL,2.0,BDL,9.71,95.8,2.702,3.174,47.11,10.29,0.1,805.2,0.277,2024,2,17,1,46
24.07,OK,2.44,OK,0.2,BDL,0.3,OK,6.25,OK,20.12,OK,15.17,98.2,0.0,0.0,0.0,0.0,0.1,805.574,,2023,8,29,5,7
44.83,OK,4.05,OK,0.2,BDL,0.25,OK,20.87,OK,20.47,OK,15.16,91.7,2.253,2.601,322.8,11.5,0.1,806.94,,2023,6,28,0,50
41.6,OK,4.33,OK,0.2,BDL,0.3,OK,14.21,OK,13.13,OK,17.43,86.1,0.297,0.41,190.0,10.19,0.1,805.317,3.227,2023,8,13,19,11
36.68,OK,5.61,OK,0.2,BDL,0.28,OK,34.55,OK,20.0,OK,17.3,82.5,2.794,3.318,116.5,12.54,0.1,805.669,,2023,6,26,20,12
17.7,OK,4.1,OK,0.2,BDL,0.34,OK,36.27,OK,27.41,OK,15.36,96.8,1.667,1.894,178.4,10.58,0.7,805.621,0.553,2023,8,29,3,15
30.15,OK,0.5,OK,0.2,BDL,0.2,OK,2.0,BDL,6.13,OK,19.24,82.7,1.533,1.946,135.4,13.44,0.2,804.296,2.72,2023,10,4,18,43
40.99,OK,6.89,OK,0.92,OK,0.37,OK,14.39,OK,28.18,OK,22.36,67.87,0.391,0.614,43.0,2.041,0.1,804.078,226.6,2023,8,29,15,27
41.64,OK,4.59,OK,0.2,BDL,0.27,OK,13.52,OK,11.44,OK,14.97,93.8,2.307,2.56,247.5,10.07,0.1,806.729,0.184,2023,6,28,1,4
18.39,OK,6.06,OK,0.2,BDL,0.52,OK,10.63,OK,15.99,OR,9.95,95.6,0.288,0.717,46.78,1.086,0.1,805.669,,2024,2,17,0,51
20.55,OK,1.1,OK,0.5,OK,0.28,OK,18.69,OK,15.31,OK,19.12,81.4,1.505,2.058,308.2,9.98,0.1,804.438,281.2,2023,10,26,13,30
16.1,OK,2.02,OK,0.2,BDL,0.2,OK,22.18,OR,10.07,OK,15.67,97.4,0.0,0.0,0.0,0.0,0.1,803.56,,2023,10,9,23,8
19.6,OK,2.37,OK,0.2,BDL,0.07,OK,9.34,OK,18.8,OK,17.74,83.5,0.0,0.0,0.0,0.0,0.1,807.133,,2023,7,9,0,41
25.1,OK,2.88,OK,0.2,BDL,0.33,OK,16.85,OK,11.09,OK,18.21,84.4,3.074,3.338,41.81,2.573,0.4,806.329,10.97,2023,8,5,19,0
45.87,OK,5.24,OK,0.2,BDL,0.28,OK,23.51,OK,26.98,OK,20.96,72.38,1.92,3.082,201.3,17.98,0.2,806.09,2.582,2023,8,9,19,31
10.06,OK,11.93,OK,0.2,BDL,0.71,OK,23.6,OK,15.04,OK,13.69,89.3,0.872,2.202,290.5,13.26,0.1,804.676,,2024,2,16,18,54
31.53,OK,0.86,OK,0.2,BDL,0.22,OK,12.64,OK,5.17,OK,15.31,93.6,0.857,0.932,245.8,4.405,0.1,806.329,,2023,9,4,3,19
18.01,OK,4.65,OK,0.2,BDL,0.25,OK,2.0,BDL,5.39,OK,11.86,95.5,1.527,1.649,304.6,0.02,0.1,808.233,,2023,12,7,3,26
20.7,OK,11.83,OK,0.2,BDL,0.39,OK,6.01,OK,2.0,BDL,12.75,85.6,1.985,2.509,94.6,7.426,0.1,807.295,0.369,2023,12,11,18,41
51.11,OK,1.42,OK,0.2,BDL,0.27,OK,34.23,OK,50.74,OK,17.59,73.01,4.285,5.192,177.6,5.167,0.2,805.402,52.59,2023,5,23,15,16
7.83,OK,7.81,OK,0.2,BDL,0.3,OK,19.12,OK,21.36,OK,16.3,92.2,1.828,2.028,83.3,5.775,0.9,805.778,2.074,2023,8,29,2,59
61.98,OK,2.76,OK,0.2,BDL,0.35,OK,39.45,OK,34.21,OK,18.46,78.78,7.642,8.83,120.6,15.49,0.2,805.558,242.5,2023,5,22,14,11
34.65,OK,0.58,OK,0.2,BDL,0.22,OK,2.0,BDL,6.92,OK,15.89,89.8,1.157,2.202,37.73,13.73,0.2,807.118,0.645,2023,8,17,1,16
